datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
40878.875,4,0,1,1,12.3,15.91,61,7.0015,8,154,162
40878.91667,4,0,1,1,12.3,16.665,61,0,5,99,104
40878.95833,4,0,1,1,10.66,14.395,70,6.0032,3,70,73
40879,4,0,1,1,10.66,14.395,70,6.0032,6,32,38
40879.04167,4,0,1,1,9.84,14.395,75,0,1,14,15
40879.08333,4,0,1,1,9.84,14.395,75,0,0,10,10
40879.125,4,0,1,1,9.02,13.635,80,0,0,1,1
40879.16667,4,0,1,1,9.02,13.635,80,0,0,3,3
40879.20833,4,0,1,1,9.02,12.88,80,6.0032,0,23,23
40879.25,4,0,1,1,9.02,13.635,80,0,3,84,87
40879.29167,4,0,1,1,9.02,12.88,87,6.0032,6,199,205
40879.33333,4,0,1,1,9.84,14.395,87,0,13,432,445
40879.375,4,0,1,1,11.48,15.91,81,0,12,234,246
40879.41667,4,0,1,1,12.3,14.395,75,15.0013,16,89,105
40879.45833,4,0,1,1,13.94,16.665,66,11.0014,18,142,160
40879.5,4,0,1,1,14.76,17.425,57,8.9981,18,186,204
40879.54167,4,0,1,1,16.4,20.455,47,8.9981,19,188,207
40879.58333,4,0,1,1,17.22,21.21,44,7.0015,25,145,170
40879.625,4,0,1,1,17.22,21.21,41,6.0032,24,175,199
40879.66667,4,0,1,1,17.22,21.21,41,6.0032,22,254,276
40879.70833,4,0,1,1,17.22,21.21,38,0,20,391,411
40879.75,4,0,1,1,16.4,20.455,50,0,10,362,372
40879.79167,4,0,1,1,13.94,15.91,53,16.9979,13,252,265
40879.83333,4,0,1,1,15.58,19.695,40,19.0012,12,178,190
40879.875,4,0,1,1,13.94,16.665,49,12.998,9,102,111
40879.91667,4,0,1,1,13.12,15.91,53,12.998,7,95,102
40879.95833,4,0,1,1,13.12,15.15,53,19.0012,14,81,95
40880,4,0,0,1,12.3,14.395,56,16.9979,10,65,75
40880.04167,4,0,0,1,10.66,12.88,65,12.998,9,62,71
40880.08333,4,0,0,1,10.66,12.88,65,11.0014,9,41,50
40880.125,4,0,0,1,9.84,12.12,70,8.9981,4,5,9
40880.16667,4,0,0,1,9.02,11.365,75,8.9981,1,7,8
40880.20833,4,0,0,1,9.84,12.88,70,6.0032,0,6,6
40880.25,4,0,0,1,9.84,12.88,65,7.0015,1,10,11
40880.29167,4,0,0,1,9.02,12.88,75,6.0032,2,24,26
40880.33333,4,0,0,1,9.84,12.88,75,6.0032,1,62,63
40880.375,4,0,0,1,10.66,13.635,70,7.0015,25,99,124
40880.41667,4,0,0,1,13.12,16.665,61,8.9981,22,173,195
40880.45833,4,0,0,1,13.12,16.665,57,6.0032,48,227,275
40880.5,4,0,0,1,14.76,18.94,50,0,78,280,358
40880.54167,4,0,0,1,14.76,18.18,50,6.0032,70,222,292
40880.58333,4,0,0,1,14.76,18.94,46,0,92,251,343
40880.625,4,0,0,1,15.58,19.695,46,0,100,237,337
40880.66667,4,0,0,1,15.58,19.695,46,0,75,230,305
40880.70833,4,0,0,1,14.76,18.94,62,0,46,186,232
40880.75,4,0,0,1,13.94,16.665,53,8.9981,31,193,224
40880.79167,4,0,0,1,12.3,15.91,61,6.0032,31,144,175
40880.83333,4,0,0,1,12.3,15.91,61,6.0032,17,110,127
40880.875,4,0,0,2,12.3,15.91,61,6.0032,5,104,109
40880.91667,4,0,0,2,13.12,16.665,61,6.0032,17,97,114
40880.95833,4,0,0,1,12.3,15.15,70,8.9981,12,73,85
40881,4,0,0,1,12.3,15.91,70,7.0015,19,64,83
40881.04167,4,0,0,1,12.3,15.91,75,6.0032,20,54,74
40881.08333,4,0,0,1,10.66,15.15,81,0,11,51,62
40881.125,4,0,0,1,11.48,15.91,75,0,7,34,41
40881.16667,4,0,0,1,10.66,15.15,87,0,2,9,11
40881.20833,4,0,0,1,10.66,15.15,81,0,2,2,4
40881.25,4,0,0,1,9.84,14.395,93,0,1,3,4
40881.29167,4,0,0,1,10.66,15.15,87,0,3,23,26
40881.33333,4,0,0,1,10.66,15.15,87,0,7,48,55
40881.375,4,0,0,1,12.3,16.665,81,0,12,114,126
40881.41667,4,0,0,1,13.12,16.665,81,8.9981,36,180,216
40881.45833,4,0,0,1,13.94,16.665,81,11.0014,48,206,254
40881.5,4,0,0,1,14.76,17.425,81,11.0014,82,247,329
40881.54167,4,0,0,1,16.4,20.455,66,15.0013,88,269,357
40881.58333,4,0,0,1,17.22,21.21,62,8.9981,77,246,323
40881.625,4,0,0,1,17.22,21.21,62,12.998,69,227,296
40881.66667,4,0,0,1,17.22,21.21,58,15.0013,64,266,330
40881.70833,4,0,0,1,15.58,19.695,76,8.9981,38,207,245
40881.75,4,0,0,1,15.58,19.695,71,0,10,161,171
40881.79167,4,0,0,1,15.58,19.695,76,0,15,158,173
40881.83333,4,0,0,1,14.76,17.425,76,8.9981,8,116,124
40881.875,4,0,0,1,14.76,18.18,81,7.0015,7,65,72
40881.91667,4,0,0,1,13.94,17.425,87,7.0015,5,59,64
40881.95833,4,0,0,1,13.94,17.425,87,7.0015,3,42,45
40882,4,0,1,1,13.12,16.665,87,6.0032,3,21,24
40882.04167,4,0,1,1,13.12,17.425,87,0,2,10,12
40882.08333,4,0,1,1,13.12,17.425,87,0,0,8,8
40882.125,4,0,1,1,13.12,17.425,87,0,0,2,2
40882.16667,4,0,1,1,12.3,15.91,87,7.0015,0,7,7
40882.20833,4,0,1,1,12.3,15.91,87,7.0015,1,24,25
40882.25,4,0,1,1,12.3,15.91,93,6.0032,1,89,90
40882.29167,4,0,1,1,13.12,17.425,90,0,9,274,283
40882.33333,4,0,1,1,13.12,17.425,93,0,12,392,404
40882.375,4,0,1,2,14.76,18.18,87,6.0032,12,178,190
40882.41667,4,0,1,2,14.76,18.18,87,6.0032,9,78,87
40882.45833,4,0,1,2,14.76,18.18,87,6.0032,17,106,123
40882.5,4,0,1,2,16.4,20.455,76,7.0015,29,125,154
40882.54167,4,0,1,2,17.22,21.21,71,6.0032,18,153,171
40882.58333,4,0,1,2,18.86,22.725,67,0,7,126,133
40882.625,4,0,1,2,18.86,22.725,72,6.0032,16,132,148
40882.66667,4,0,1,1,20.5,24.24,63,6.0032,10,238,248
40882.70833,4,0,1,1,17.22,21.21,77,0,16,430,446
40882.75,4,0,1,1,18.04,21.97,77,0,13,386,399
40882.79167,4,0,1,2,18.86,22.725,77,0,13,295,308
40882.83333,4,0,1,2,18.86,22.725,82,7.0015,15,190,205
40882.875,4,0,1,2,18.04,21.97,88,6.0032,10,166,176
40882.91667,4,0,1,2,18.04,21.97,88,8.9981,12,94,106
40882.95833,4,0,1,2,18.86,22.725,88,8.9981,8,54,62
40883,4,0,1,2,20.5,24.24,77,19.9995,3,25,28
40883.04167,4,0,1,2,18.86,22.725,88,19.9995,2,14,16
40883.08333,4,0,1,2,18.86,22.725,87,12.998,0,3,3
40883.125,4,0,1,2,18.86,22.725,87,12.998,0,3,3
40883.16667,4,0,1,3,18.86,22.725,88,15.0013,0,7,7
40883.20833,4,0,1,3,18.86,22.725,88,15.0013,0,20,20
40883.25,4,0,1,2,18.04,21.97,94,19.0012,5,81,86
40883.29167,4,0,1,2,18.86,22.725,94,12.998,7,227,234
40883.33333,4,0,1,2,18.86,22.725,94,12.998,13,401,414
40883.375,4,0,1,2,18.86,22.725,94,15.0013,4,200,204
40883.41667,4,0,1,3,18.86,22.725,94,19.0012,6,44,50
40883.45833,4,0,1,3,18.86,22.725,94,16.9979,4,28,32
40883.5,4,0,1,3,18.86,22.725,100,15.0013,5,50,55
40883.54167,4,0,1,3,18.86,22.725,100,12.998,6,65,71
40883.58333,4,0,1,3,19.68,23.485,100,15.0013,6,69,75
40883.625,4,0,1,3,20.5,24.24,100,12.998,2,43,45
40883.66667,4,0,1,3,18.86,22.725,100,16.9979,4,84,88
40883.70833,4,0,1,2,18.86,22.725,100,15.0013,13,249,262
40883.75,4,0,1,2,18.86,22.725,100,19.0012,17,287,304
40883.79167,4,0,1,3,18.86,22.725,100,19.9995,10,223,233
40883.83333,4,0,1,3,18.86,22.725,100,19.9995,3,107,110
40883.875,4,0,1,2,18.04,21.97,100,12.998,6,108,114
40883.91667,4,0,1,3,18.86,22.725,100,11.0014,5,82,87
40883.95833,4,0,1,3,18.86,22.725,100,11.0014,5,48,53
40884,4,0,1,1,18.04,21.97,100,12.998,3,30,33
40884.04167,4,0,1,2,18.86,22.725,100,16.9979,4,9,13
40884.08333,4,0,1,3,18.86,22.725,100,15.0013,2,4,6
40884.125,4,0,1,3,18.86,22.725,100,15.0013,0,3,3
40884.16667,4,0,1,3,18.86,22.725,100,11.0014,0,1,1
40884.20833,4,0,1,3,18.86,22.725,100,11.0014,0,3,3
40884.25,4,0,1,3,19.68,23.485,100,27.9993,0,18,18
40884.29167,4,0,1,3,18.04,21.97,100,7.0015,3,43,46
40884.33333,4,0,1,3,18.04,21.97,100,0,6,80,86
40884.375,4,0,1,3,18.04,21.97,100,16.9979,0,64,64
40884.41667,4,0,1,3,18.04,21.97,100,6.0032,1,32,33
40884.45833,4,0,1,3,18.04,21.97,100,6.0032,3,47,50
40884.5,4,0,1,3,18.04,21.97,100,8.9981,4,29,33
40884.54167,4,0,1,3,18.04,21.97,100,12.998,5,28,33
40884.58333,4,0,1,3,18.04,21.97,100,12.998,1,24,25
40884.625,4,0,1,3,17.22,21.21,94,15.0013,5,25,30
40884.66667,4,0,1,3,17.22,21.21,94,12.998,3,28,31
40884.70833,4,0,1,3,16.4,20.455,100,22.0028,4,48,52
40884.75,4,0,1,3,16.4,20.455,94,19.9995,3,48,51
40884.79167,4,0,1,3,13.94,14.395,87,43.0006,2,31,33
40884.83333,4,0,1,3,13.94,14.395,87,43.0006,1,25,26
40884.875,4,0,1,3,12.3,12.88,87,35.0008,0,6,6
40884.91667,4,0,1,3,9.84,9.85,93,30.0026,0,13,13
40884.95833,4,0,1,1,9.84,10.605,93,26.0027,0,16,16
40885,4,0,1,2,10.66,11.365,87,19.9995,0,21,21
40885.04167,4,0,1,1,10.66,11.365,81,23.9994,1,6,7
40885.08333,4,0,1,1,11.48,13.635,65,15.0013,0,4,4
40885.125,4,0,1,1,10.66,11.365,60,19.9995,0,1,1
40885.16667,4,0,1,2,9.84,9.85,60,31.0009,0,2,2
40885.20833,4,0,1,1,9.02,10.605,64,15.0013,0,12,12
40885.25,4,0,1,1,9.02,10.605,55,19.0012,0,71,71
40885.29167,4,0,1,1,9.02,10.605,60,15.0013,11,233,244
40885.33333,4,0,1,1,9.02,10.605,55,19.0012,11,418,429
40885.375,4,0,1,1,9.84,10.605,52,26.0027,7,218,225
40885.41667,4,0,1,1,10.66,11.365,52,22.0028,1,109,110
40885.45833,4,0,1,1,11.48,13.635,52,16.9979,6,100,106
40885.5,4,0,1,1,11.48,12.88,52,22.0028,8,148,156
40885.54167,4,0,1,1,12.3,13.635,49,23.9994,9,115,124
40885.58333,4,0,1,1,13.12,15.15,45,16.9979,16,121,137
40885.625,4,0,1,1,13.12,16.665,45,8.9981,19,98,117
40885.66667,4,0,1,1,13.12,15.91,45,12.998,7,201,208
40885.70833,4,0,1,1,12.3,15.91,49,7.0015,10,321,331
40885.75,4,0,1,1,11.48,13.635,52,15.0013,12,306,318
40885.79167,4,0,1,1,10.66,13.635,56,7.0015,12,220,232
40885.83333,4,0,1,1,10.66,13.635,60,7.0015,5,170,175
40885.875,4,0,1,1,11.48,15.15,61,6.0032,4,135,139
40885.91667,4,0,1,1,10.66,13.635,65,8.9981,8,84,92
40885.95833,4,0,1,1,9.84,12.88,70,7.0015,3,58,61
40886,4,0,1,1,9.84,14.395,65,0,8,26,34
40886.04167,4,0,1,1,9.84,14.395,65,0,2,12,14
40886.08333,4,0,1,1,9.84,14.395,70,0,2,10,12
40886.125,4,0,1,1,9.02,13.635,80,0,1,5,6
40886.16667,4,0,1,1,9.02,13.635,80,0,1,1,2
40886.20833,4,0,1,1,9.02,13.635,80,0,0,20,20
40886.25,4,0,1,1,9.02,12.88,80,6.0032,1,62,63
40886.29167,4,0,1,1,9.02,12.88,75,6.0032,4,195,199
40886.33333,4,0,1,1,9.84,14.395,81,0,7,378,385
40886.375,4,0,1,1,10.66,14.395,81,6.0032,8,256,264
40886.41667,4,0,1,2,12.3,15.15,70,11.0014,11,115,126
40886.45833,4,0,1,1,13.12,15.15,70,16.9979,15,121,136
40886.5,4,0,1,1,14.76,16.665,57,19.9995,27,146,173
40886.54167,4,0,1,1,15.58,19.695,50,12.998,27,141,168
40886.58333,4,0,1,1,15.58,19.695,46,19.0012,24,163,187
40886.625,4,0,1,1,15.58,19.695,46,19.0012,29,160,189
40886.66667,4,0,1,1,14.76,17.425,62,8.9981,24,226,250
40886.70833,4,0,1,1,13.94,17.425,66,7.0015,10,352,362
40886.75,4,0,1,1,13.94,18.18,61,0,10,308,318
40886.79167,4,0,1,1,13.94,18.18,61,0,10,189,199
40886.83333,4,0,1,1,12.3,16.665,81,0,10,140,150
40886.875,4,0,1,1,12.3,16.665,75,0,9,131,140
40886.91667,4,0,1,1,11.48,15.91,87,0,15,114,129
40886.95833,4,0,1,1,11.48,15.91,81,0,6,88,94
40887,4,0,0,2,10.66,13.635,81,7.0015,11,66,77
40887.04167,4,0,0,2,10.66,12.88,70,11.0014,11,55,66
40887.08333,4,0,0,2,11.48,15.15,61,6.0032,12,48,60
40887.125,4,0,0,2,11.48,15.15,61,6.0032,5,20,25
40887.16667,4,0,0,2,10.66,13.635,65,7.0015,0,3,3
40887.20833,4,0,0,1,10.66,12.88,60,11.0014,0,6,6
40887.25,4,0,0,1,9.84,12.88,65,7.0015,1,10,11
40887.29167,4,0,0,1,9.84,11.365,65,12.998,0,11,11
40887.33333,4,0,0,1,10.66,13.635,65,8.9981,5,68,73
40887.375,4,0,0,1,11.48,12.88,61,19.0012,15,134,149
40887.41667,4,0,0,1,13.12,15.15,57,16.9979,31,161,192
40887.45833,4,0,0,1,13.12,14.395,53,27.9993,44,192,236
40887.5,4,0,0,1,13.12,14.395,45,27.9993,48,235,283
40887.54167,4,0,0,1,13.94,15.15,34,27.9993,47,239,286
40887.58333,4,0,0,1,13.94,15.15,31,22.0028,51,242,293
40887.625,4,0,0,1,13.94,15.15,34,23.9994,60,239,299
40887.66667,4,0,0,1,13.12,14.395,31,26.0027,58,183,241
40887.70833,4,0,0,1,11.48,12.88,36,22.0028,34,151,185
40887.75,4,0,0,1,10.66,12.88,38,15.0013,28,144,172
40887.79167,4,0,0,1,10.66,12.12,38,19.0012,15,139,154
40887.83333,4,0,0,1,9.84,11.365,35,15.0013,10,114,124
40887.875,4,0,0,1,9.02,10.605,44,15.0013,4,79,83
40887.91667,4,0,0,1,9.02,11.365,41,8.9981,7,88,95
40887.95833,4,0,0,1,8.2,10.605,47,11.0014,5,61,66
40888,4,0,0,1,8.2,9.85,51,15.0013,5,69,74
40888.04167,4,0,0,1,6.56,7.575,59,15.0013,8,54,62
40888.08333,4,0,0,1,7.38,8.335,55,16.9979,5,47,52
40888.125,4,0,0,1,6.56,9.09,59,8.9981,2,17,19
40888.16667,4,0,0,1,6.56,8.335,59,11.0014,0,5,5
40888.20833,4,0,0,1,7.38,10.605,59,7.0015,0,6,6
40888.25,4,0,0,1,6.56,11.365,59,0,0,10,10
40888.29167,4,0,0,1,7.38,12.12,55,0,1,30,31
40888.33333,4,0,0,1,6.56,11.365,69,0,4,68,72
40888.375,4,0,0,1,8.2,12.88,59,0,19,88,107
40888.41667,4,0,0,1,9.84,14.395,44,0,30,164,194
40888.45833,4,0,0,1,10.66,15.15,35,0,31,166,197
40888.5,4,0,0,1,10.66,15.15,35,0,42,246,288
40888.54167,4,0,0,1,12.3,16.665,31,0,44,224,268
40888.58333,4,0,0,1,12.3,16.665,28,0,44,198,242
40888.625,4,0,0,1,12.3,16.665,26,0,47,219,266
40888.66667,4,0,0,1,12.3,16.665,26,0,32,174,206
40888.70833,4,0,0,1,11.48,15.91,30,0,13,150,163
40888.75,4,0,0,1,9.84,11.365,48,12.998,12,151,163
40888.79167,4,0,0,1,9.02,11.365,55,12.998,7,98,105
40888.83333,4,0,0,1,9.02,12.12,55,7.0015,10,62,72
40888.875,4,0,0,1,9.02,13.635,55,0,10,53,63
40888.91667,4,0,0,1,9.02,13.635,55,0,7,36,43
40888.95833,4,0,0,1,8.2,12.88,69,0,4,31,35
40889,4,0,1,1,8.2,11.365,69,6.0032,4,16,20
40889.04167,4,0,1,1,8.2,12.88,69,0,0,9,9
40889.08333,4,0,1,1,8.2,12.88,69,0,0,4,4
40889.125,4,0,1,1,7.38,12.12,74,0,0,2,2
40889.16667,4,0,1,1,7.38,12.12,74,0,0,3,3
40889.20833,4,0,1,1,6.56,11.365,80,0,0,21,21
40889.25,4,0,1,1,6.56,9.09,80,7.0015,1,63,64
40889.29167,4,0,1,1,5.74,7.575,86,8.9981,4,231,235
40889.33333,4,0,1,2,6.56,9.09,80,7.0015,7,378,385
40889.375,4,0,1,2,7.38,10.605,74,6.0032,12,208,220
40889.41667,4,0,1,2,9.02,12.12,69,7.0015,14,91,105
40889.45833,4,0,1,2,10.66,14.395,60,6.0032,15,100,115
40889.5,4,0,1,1,11.48,14.395,52,7.0015,7,138,145
40889.54167,4,0,1,2,12.3,15.91,52,7.0015,13,153,166
40889.58333,4,0,1,2,13.12,16.665,53,8.9981,16,95,111
40889.625,4,0,1,2,13.12,16.665,57,7.0015,8,124,132
40889.66667,4,0,1,2,13.12,16.665,57,6.0032,5,209,214
40889.70833,4,0,1,2,12.3,16.665,56,0,7,352,359
40889.75,4,0,1,1,12.3,15.91,56,6.0032,8,349,357
40889.79167,4,0,1,1,11.48,15.15,61,6.0032,9,232,241
40889.83333,4,0,1,1,12.3,15.91,56,6.0032,8,157,165
40889.875,4,0,1,1,10.66,15.15,81,0,2,119,121
40889.91667,4,0,1,1,10.66,15.15,70,0,0,71,71
40889.95833,4,0,1,1,9.84,14.395,75,0,3,42,45
40890,4,0,1,1,9.02,13.635,80,0,1,16,17
40890.04167,4,0,1,1,8.2,12.88,80,0,0,4,4
40890.08333,4,0,1,1,8.2,12.88,80,0,1,1,2
40890.125,4,0,1,1,7.38,12.12,80,0,0,3,3
40890.16667,4,0,1,1,8.2,12.88,80,0,0,4,4
40890.20833,4,0,1,1,7.38,12.12,86,0,0,20,20
40890.25,4,0,1,1,8.2,12.88,80,0,0,92,92
40890.29167,4,0,1,1,6.56,8.335,80,11.0014,2,221,223
40890.33333,4,0,1,1,8.2,11.365,69,7.0015,9,391,400
40890.375,4,0,1,1,10.66,12.88,60,11.0014,10,223,233
40890.41667,4,0,1,1,12.3,15.15,52,11.0014,3,99,102
40890.45833,4,0,1,1,13.94,15.91,46,16.9979,9,115,124
40890.5,4,0,1,1,14.76,16.665,43,23.9994,20,147,167
40890.54167,4,0,1,1,16.4,20.455,37,22.0028,7,120,127
40890.58333,4,0,1,1,16.4,20.455,37,16.9979,18,116,134
40890.625,4,0,1,1,16.4,20.455,35,16.9979,7,144,151
40890.66667,4,0,1,1,15.58,19.695,37,16.9979,13,194,207
40890.70833,4,0,1,1,14.76,17.425,40,12.998,17,381,398
40890.75,4,0,1,1,13.94,15.91,42,15.0013,12,370,382
40890.79167,4,0,1,1,13.12,15.91,49,11.0014,5,262,267
40890.83333,4,0,1,1,13.12,15.91,49,11.0014,7,154,161
40890.875,4,0,1,1,12.3,15.15,52,11.0014,5,134,139
40890.91667,4,0,1,1,12.3,15.15,52,11.0014,5,102,107
40890.95833,4,0,1,1,10.66,15.15,70,0,4,55,59
40891,4,0,1,1,10.66,15.15,75,0,0,22,22
40891.04167,4,0,1,1,10.66,15.15,75,0,0,8,8
40891.08333,4,0,1,1,10.66,15.15,75,0,0,2,2
40891.125,4,0,1,1,11.48,15.91,65,0,0,3,3
40891.16667,4,0,1,1,10.66,15.15,75,0,0,4,4
40891.20833,4,0,1,2,10.66,15.15,81,0,0,26,26
40891.25,4,0,1,2,10.66,15.15,87,0,0,87,87
40891.29167,4,0,1,1,11.48,15.91,75,0,4,243,247
40891.33333,4,0,1,2,10.66,15.15,87,0,9,458,467
40891.375,4,0,1,2,12.3,16.665,61,0,9,230,239
40891.41667,4,0,1,2,13.12,17.425,57,0,9,133,142
40891.45833,4,0,1,2,13.94,18.18,55,0,12,103,115
40891.5,4,0,1,2,14.76,18.18,57,6.0032,6,138,144
40891.54167,4,0,1,2,14.76,18.18,57,7.0015,14,119,133
40891.58333,4,0,1,2,15.58,19.695,54,6.0032,17,134,151
40891.625,4,0,1,2,15.58,19.695,54,7.0015,24,143,167
40891.66667,4,0,1,2,15.58,19.695,54,7.0015,12,233,245
40891.70833,4,0,1,2,14.76,18.18,57,7.0015,19,377,396
40891.75,4,0,1,2,14.76,17.425,62,11.0014,11,379,390
40891.79167,4,0,1,2,14.76,18.18,62,7.0015,9,259,268
40891.83333,4,0,1,2,13.94,17.425,66,7.0015,6,169,175
40891.875,4,0,1,2,13.94,16.665,66,11.0014,9,145,154
40891.91667,4,0,1,1,13.94,16.665,66,11.0014,5,99,104
40891.95833,4,0,1,1,13.12,15.91,70,11.0014,3,48,51
40892,4,0,1,1,13.12,15.91,70,11.0014,5,45,50
40892.04167,4,0,1,2,13.12,15.91,70,11.0014,5,15,20
40892.08333,4,0,1,2,13.12,16.665,70,8.9981,2,5,7
40892.125,4,0,1,2,13.12,16.665,70,8.9981,1,2,3
40892.16667,4,0,1,2,13.12,15.15,70,15.0013,0,6,6
40892.20833,4,0,1,2,13.12,15.15,70,19.0012,0,24,24
40892.25,4,0,1,1,13.12,15.91,66,12.998,2,90,92
40892.29167,4,0,1,1,13.12,15.91,70,12.998,6,252,258
40892.33333,4,0,1,2,13.94,15.91,66,15.0013,8,449,457
40892.375,4,0,1,2,14.76,16.665,62,19.0012,6,274,280
40892.41667,4,0,1,2,16.4,20.455,58,19.9995,4,105,109
40892.45833,4,0,1,2,16.4,20.455,62,27.9993,9,126,135
40892.5,4,0,1,2,18.86,22.725,59,32.9975,17,140,157
40892.54167,4,0,1,2,20.5,24.24,55,23.9994,14,150,164
40892.58333,4,0,1,2,21.32,25,52,22.0028,8,124,132
40892.625,4,0,1,3,21.32,25,55,15.0013,6,76,82
40892.66667,4,0,1,3,18.86,22.725,72,11.0014,7,124,131
40892.70833,4,0,1,2,21.32,25,59,19.0012,14,310,324
40892.75,4,0,1,2,21.32,25,59,19.9995,14,363,377
40892.79167,4,0,1,2,21.32,25,59,19.0012,13,274,287
40892.83333,4,0,1,1,21.32,25,59,22.0028,12,209,221
40892.875,4,0,1,1,20.5,24.24,63,19.9995,10,145,155
40892.91667,4,0,1,1,21.32,25,63,22.0028,8,116,124
40892.95833,4,0,1,1,21.32,25,63,22.0028,10,104,114
40893,4,0,1,1,20.5,24.24,72,22.0028,12,60,72
40893.04167,4,0,1,1,20.5,24.24,72,15.0013,3,28,31
40893.08333,4,0,1,1,19.68,23.485,77,7.0015,0,23,23
40893.125,4,0,1,1,18.86,22.725,82,8.9981,2,3,5
40893.16667,4,0,1,2,20.5,24.24,59,12.998,1,4,5
40893.20833,4,0,1,1,19.68,23.485,44,26.0027,0,26,26
40893.25,4,0,1,2,18.04,21.97,33,19.9995,2,80,82
40893.29167,4,0,1,2,15.58,19.695,46,19.9995,5,226,231
40893.33333,4,0,1,1,14.76,16.665,46,27.9993,10,449,459
40893.375,4,0,1,1,14.76,16.665,46,26.0027,8,235,243
40893.41667,4,0,1,1,13.94,15.15,46,19.9995,10,122,132
40893.45833,4,0,1,2,13.94,15.15,42,19.9995,9,135,144
40893.5,4,0,1,2,13.94,15.15,42,23.9994,10,163,173
40893.54167,4,0,1,2,13.94,15.15,39,23.9994,12,125,137
40893.58333,4,0,1,2,13.94,15.91,42,15.0013,13,115,128
40893.625,4,0,1,2,13.12,15.15,45,19.9995,12,141,153
40893.66667,4,0,1,2,13.12,15.15,45,15.0013,12,212,224
40893.70833,4,0,1,2,13.12,15.15,45,19.0012,13,352,365
40893.75,4,0,1,2,13.12,15.15,45,16.9979,10,285,295
40893.79167,4,0,1,2,13.12,15.15,45,15.0013,11,203,214
40893.83333,4,0,1,2,13.12,15.91,45,12.998,6,146,152
40893.875,4,0,1,2,13.12,15.91,45,11.0014,7,95,102
40893.91667,4,0,1,2,12.3,15.15,49,11.0014,6,100,106
40893.95833,4,0,1,2,12.3,15.15,49,8.9981,4,71,75
40894,4,0,0,1,12.3,14.395,49,19.0012,3,59,62
40894.04167,4,0,0,2,12.3,14.395,52,16.9979,4,39,43
40894.08333,4,0,0,2,11.48,13.635,56,15.0013,11,47,58
40894.125,4,0,0,1,10.66,12.88,60,12.998,4,22,26
40894.16667,4,0,0,1,9.84,12.12,65,11.0014,0,9,9
40894.20833,4,0,0,2,10.66,12.88,60,12.998,2,7,9
40894.25,4,0,0,2,10.66,12.12,56,19.0012,0,17,17
40894.29167,4,0,0,2,10.66,12.88,56,15.0013,0,20,20
40894.33333,4,0,0,2,10.66,12.88,56,15.0013,4,55,59
40894.375,4,0,0,2,10.66,12.12,56,16.9979,5,95,100
40894.41667,4,0,0,2,10.66,12.12,52,19.0012,10,171,181
40894.45833,4,0,0,2,11.48,12.88,45,22.0028,21,188,209
40894.5,4,0,0,2,11.48,12.88,45,19.0012,28,216,244
40894.54167,4,0,0,2,11.48,13.635,48,16.9979,32,204,236
40894.58333,4,0,0,1,11.48,12.88,45,23.9994,30,207,237
40894.625,4,0,0,1,11.48,12.88,45,19.0012,33,195,228
40894.66667,4,0,0,1,11.48,13.635,45,15.0013,30,192,222
40894.70833,4,0,0,1,10.66,12.88,48,15.0013,12,153,165
40894.75,4,0,0,1,10.66,11.365,48,26.0027,7,150,157
40894.79167,4,0,0,3,9.84,10.605,65,22.0028,11,95,106
40894.83333,4,0,0,1,9.02,10.605,69,16.9979,7,99,106
40894.875,4,0,0,1,8.2,10.605,75,11.0014,8,88,96
40894.91667,4,0,0,1,8.2,10.605,75,11.0014,7,73,80
40894.95833,4,0,0,1,8.2,11.365,75,0,6,63,69
40895,4,0,0,1,8.2,10.605,75,8.9981,7,64,71
40895.04167,4,0,0,1,8.2,11.365,69,7.0015,3,43,46
40895.08333,4,0,0,1,9.02,12.12,55,7.0015,2,39,41
40895.125,4,0,0,1,9.02,10.605,55,15.0013,2,16,18
40895.16667,4,0,0,1,9.02,10.605,55,15.0013,0,1,1
40895.20833,4,0,0,1,8.2,11.365,59,7.0015,1,4,5
40895.25,4,0,0,1,8.2,10.605,59,8.9981,0,3,3
40895.29167,4,0,0,1,8.2,10.605,59,11.0014,1,11,12
40895.33333,4,0,0,1,8.2,12.88,69,0,1,31,32
40895.375,4,0,0,1,9.02,11.365,64,11.0014,6,75,81
40895.41667,4,0,0,1,9.84,11.365,60,16.9979,7,122,129
40895.45833,4,0,0,2,9.84,11.365,60,15.0013,20,168,188
40895.5,4,0,0,1,10.66,12.88,60,15.0013,26,202,228
40895.54167,4,0,0,1,12.3,13.635,49,19.9995,18,210,228
40895.58333,4,0,0,1,12.3,14.395,49,19.0012,19,200,219
40895.625,4,0,0,1,13.12,15.15,45,19.0012,23,184,207
40895.66667,4,0,0,1,11.48,13.635,48,16.9979,27,207,234
40895.70833,4,0,0,1,11.48,13.635,46,11.0014,10,126,136
40895.75,4,0,0,1,11.48,13.635,45,12.998,15,123,138
40895.79167,4,0,0,1,10.66,13.635,52,8.9981,5,130,135
40895.83333,4,0,0,1,9.84,12.88,60,7.0015,10,94,104
40895.875,4,0,0,1,9.02,13.635,64,0,9,80,89
40895.91667,4,0,0,1,9.02,11.365,75,12.998,2,47,49
40895.95833,4,0,0,1,8.2,11.365,75,7.0015,6,31,37
40896,4,0,1,1,8.2,11.365,75,6.0032,3,14,17
40896.04167,4,0,1,1,7.38,10.605,80,6.0032,3,8,11
